caseid_new,w1_weight_combo,w2_attrition_adj_weights,w3_attrition_adj_weight,w2_surveyed,w3_surveyed,w1_ppage,w1_ppeduc,w1_ppincimp,w1_ppgender,w1_ppethm,w1_ppreg9,w1_ppwork,w1_partnership_status,w1_q19,w1_married,w1_same_sex_couple,w1_relate_duration_in2017_years,w1_q34,w1_q24_met_online,w1_q24_met_through_friend,w1_q24_met_through_family,w1_q24_met_as_through_cowork,w1_q24_school,w1_q24_college,w1_q24_church,w1_q24_bar_restaurant,w1_q24_party,w1_q32,w3_partner_type,w3_live_w_partner,w3_relationship_end_combo,w3_partner_source,w3_breakup_source,w3_relationship_duration_yrs
694739.0,1.069469928741455,0.8258543014526367,1.165566325187683,yes,yes,57.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,39.08333206176758,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,43.75
697337.0,1.0063737630844116,,,no,no,70.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Male,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,49.33333206176758,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
698117.0,1.142629861831665,0.9337536096572876,0.8425607085227966,yes,yes,34.0,Bachelors degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.166666984558105,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,12.833333015441895
703017.0,1.051264762878418,1.1072914600372314,0.8975730538368225,yes,yes,58.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999",Female,"White, Non-Hispanic",West-South Central,Not working - disabled,married,Yes,yes,NOT same-sex souple,30.25,Good,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,34.91666793823242
704661.0,0.8908103704452515,0.8279163837432861,0.6495617628097534,yes,yes,73.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Female,"White, Non-Hispanic",Mountain,Not working - retired,married,Yes,yes,NOT same-sex souple,57.83333206176758,Excellent,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,62.5
704807.0,0.7725331783294678,0.4044772684574127,0.6086429953575134,yes,yes,72.0,"Some college, no degree","$40,000 to $49,999",Female,"White, Non-Hispanic",New England,Not working - retired,"partnered, not married",No,no,NOT same-sex souple,51.58333206176758,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
705457.0,1.1131172180175781,1.2151943445205688,0.9968456625938416,yes,yes,29.0,Bachelors degree,"$75,000 to $84,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,5.166666507720947,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,9.833333015441895
707695.0,1.3549860715866089,,,no,no,53.0,Masters degree,"$200,000 to $249,999",Male,"Other, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,31.08333396911621,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
709075.0,0.8472762107849121,0.5366818308830261,0.6452986598014832,yes,yes,65.0,"Some college, no degree","$50,000 to $59,999",Female,"White, Non-Hispanic",Mountain,Not working - retired,married,Yes,yes,NOT same-sex souple,36.75,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,41.41666793823242
709173.0,1.039165735244751,0.5985230207443237,0.4766519367694855,yes,yes,64.0,Masters degree,"$125,000 to $149,999",Male,Hispanic,South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,38.83333206176758,Excellent,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,43.5
710045.0,1.6334915161132812,2.6187803745269775,1.8910945653915405,yes,yes,57.0,9th grade,"$15,000 to $19,999",Female,"Black, Non-Hispanic",West-South Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,Separated/ Broke up,,2020 wave,
713873.0,1.290193796157837,,,no,no,65.0,10th grade,"$30,000 to $34,999",Male,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,45.66666793823242,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
715665.0,1.1580082178115845,1.3571608066558838,,yes,no,22.0,"Some college, no degree","$60,000 to $74,999",Male,"White, Non-Hispanic",South Atlantic,Not working - other,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,yes,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
716613.0,0.7910775542259216,,,no,no,79.0,Bachelors degree,"$35,000 to $39,999",Male,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,31.08333396911621,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
716833.0,1.2500518560409546,1.0218831300735474,1.0675156116485596,yes,yes,59.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$10,000 to $12,499",Female,"White, Non-Hispanic",West-South Central,Not working - disabled,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,yes,no report of breakup or partner death,2022 wave,,1.3333333730697632
716931.0,0.8791635632514954,0.5546627640724182,,yes,no,74.0,Associate degree,"$60,000 to $74,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,33.0,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
717299.0,0.7993321418762207,0.7259684801101685,0.45975401997566223,yes,yes,71.0,Masters degree,"$100,000 to $124,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
718501.0,0.8412832617759705,,,no,no,60.0,Masters degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,33.25,Excellent,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
720815.0,0.36783525347709656,0.27506428956985474,,yes,no,59.0,Professional or Doctorate degree,"$100,000 to $124,999",Female,"2+ Races, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,,Excellent,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
723769.0,0.8617498874664307,,,no,no,76.0,Professional or Doctorate degree,"$250,000 or more",Male,"White, Non-Hispanic",Mid-Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,46.16666793823242,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
723961.0,1.1045234203338623,2.1044466495513916,,yes,no,21.0,"Some college, no degree","$125,000 to $149,999",Female,"White, Non-Hispanic",West-North Central,Not working - other,never had a partner,,,,,,,,,,,,,,,,not in wave 3,,,,,
724199.0,2.3930211067199707,3.2336199283599854,3.764296531677246,yes,yes,36.0,12th grade NO DIPLOMA,"$25,000 to $29,999",Male,"Other, Non-Hispanic",West-North Central,Working - self-employed,"partnered, not married",Yes,no,NOT same-sex souple,1.6666666269302368,Fair,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,yes,no report of breakup or partner death,2017 wave,,6.333333492279053
726183.0,0.9546980857849121,0.7726646661758423,0.6517515182495117,yes,yes,50.0,"Some college, no degree","$150,000 to $174,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,27.83333396911621,Good,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,32.5
726431.0,1.04493248462677,1.0695855617523193,1.0329177379608154,yes,yes,53.0,Associate degree,"$50,000 to $59,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,1.3333333730697632,Good,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",married,yes,no report of breakup or partner death,2017 wave,,6.0
727775.0,1.1525806188583374,1.2900621891021729,1.209751009941101,yes,yes,41.0,Bachelors degree,"$250,000 or more",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,19.75,Good,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,24.41666603088379
728327.0,0.7221013903617859,0.3481923043727875,0.31827282905578613,yes,yes,60.0,Masters degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,38.08333206176758,Excellent,no,no,no,no,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,42.75
729319.0,1.3925273418426514,0.7955770492553711,0.7728847861289978,yes,yes,60.0,Bachelors degree,"$125,000 to $149,999",Male,"Other, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,31.66666603088379,Good,no,no,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,36.33333206176758
729415.0,1.4275808334350586,1.302778720855713,1.066767692565918,yes,yes,39.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Male,"White, Non-Hispanic",East-South Central,Not working - other,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
729451.0,1.5997951030731201,,,no,no,55.0,Associate degree,"$85,000 to $99,999",Female,"Black, Non-Hispanic",East-North Central,Working - self-employed,married,No,yes,NOT same-sex souple,39.75,Fair,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
730375.0,1.9463720321655273,3.585433006286621,,yes,no,64.0,12th grade NO DIPLOMA,"$75,000 to $84,999",Female,"Black, Non-Hispanic",East-South Central,Not working - disabled,married,Yes,yes,NOT same-sex souple,20.25,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
730391.0,1.0063737630844116,0.8648355007171631,0.7333812713623047,yes,yes,79.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Male,"White, Non-Hispanic",West-South Central,Working - self-employed,married,Yes,yes,NOT same-sex souple,59.5,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,64.16666412353516
731249.0,0.8049858808517456,0.5689363479614258,0.42943546175956726,yes,yes,64.0,Professional or Doctorate degree,"$150,000 to $174,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,22.41666603088379,Good,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,27.08333396911621
731629.0,0.9334399104118347,0.7632389664649963,0.5642961263656616,yes,yes,51.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Male,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,34.08333206176758,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,38.75
733249.0,0.8294102549552917,0.5244052410125732,0.3672037124633789,yes,yes,54.0,Associate degree,"$50,000 to $59,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
734689.0,0.8633329272270203,0.5338716506958008,0.4285980463027954,yes,yes,58.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,41.0,Good,no,yes,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,45.66666793823242
736409.0,1.0528478622436523,0.8047033548355103,0.6357003450393677,yes,yes,28.0,Bachelors degree,"$100,000 to $124,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.6666666865348816,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
738313.0,1.101244330406189,,,no,no,55.0,"Some college, no degree","$200,000 to $249,999",Female,"White, Non-Hispanic",South Atlantic,Working - self-employed,married,Yes,yes,NOT same-sex souple,41.33333206176758,Excellent,no,no,no,no,yes,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
742989.0,0.8653683066368103,,,no,no,67.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$15,000 to $19,999",Male,"White, Non-Hispanic",South Atlantic,Not working - retired,"partnered, not married",No,no,NOT same-sex souple,41.25,Good,no,no,yes,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
744235.0,0.9552634954452515,0.760840117931366,,yes,no,27.0,Bachelors degree,"$60,000 to $74,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,10.0,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
744997.0,1.0743322372436523,,,no,no,19.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999",Female,"White, Non-Hispanic",West-North Central,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,2.0833332538604736,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
747547.0,0.8688737154006958,,,no,no,66.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Female,"White, Non-Hispanic",Pacific,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
750887.0,0.463384211063385,0.4470398724079132,,yes,no,28.0,Associate degree,"$50,000 to $59,999",Female,"2+ Races, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,7.833333492279053,Good,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
755761.0,0.4304791986942291,0.39348331093788147,0.30013930797576904,yes,yes,53.0,"Some college, no degree","$100,000 to $124,999",Female,"2+ Races, Non-Hispanic",South Atlantic,Not working - other,married,Yes,yes,NOT same-sex souple,32.25,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,36.91666793823242
758697.0,1.0822474956512451,,,no,no,54.0,"Some college, no degree","$35,000 to $39,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,3.4166667461395264,Fair,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
760105.0,0.8789374232292175,0.7009384036064148,,yes,no,43.0,Masters degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,20.33333396911621,Excellent,no,no,no,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
